Year,Round,Race Name,Circuit,Country,Driver Name,Lap,Stop Number,Duration (s)
2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Saudi Arabia,Esteban Ocon,16,1,20.762
2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Saudi Arabia,Yuki Tsunoda,17,1,21.414
2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Saudi Arabia,Alexander Albon,17,1,21.397
2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Saudi Arabia,Nyck de Vries,17,1,21.116
2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Saudi Arabia,Valtteri Bottas,17,2,22.191
2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Saudi Arabia,Sergio Pérez,18,1,20.715
2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Saudi Arabia,Fernando Alonso,18,1,26.879
2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Saudi Arabia,George Russell,18,1,20.828
2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Saudi Arabia,Max Verstappen,18,1,20.824
2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Saudi Arabia,Lewis Hamilton,18,1,21.102
2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Saudi Arabia,Logan Sargeant,18,1,21.064
2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Saudi Arabia,Guanyu Zhou,18,2,21.282
2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Saudi Arabia,Lando Norris,19,2,21.352
2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Saudi Arabia,Valtteri Bottas,35,3,21.808
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Esteban Ocon,1,1,18.056
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Guanyu Zhou,1,1,18.951
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Logan Sargeant,1,1,18.382
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Sergio Pérez,1,1,17.657
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Valtteri Bottas,1,1,21.659
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Logan Sargeant,2,2,19.158
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Sergio Pérez,2,2,17.814
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,George Russell,7,1,19.146
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Carlos Sainz,7,1,18.319
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Kevin Magnussen,7,1,20.789
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Lewis Hamilton,8,1,925.181
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Max Verstappen,8,1,925.112
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Fernando Alonso,8,1,926.94
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Lance Stroll,8,1,927.222
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Pierre Gasly,8,1,926.996
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Nico Hülkenberg,8,1,926.326
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,George Russell,8,2,930.824
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Yuki Tsunoda,8,1,931.82
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Lando Norris,8,1,934.763
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Oscar Piastri,8,1,934.541
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Carlos Sainz,8,2,937.024
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Nyck de Vries,8,1,937.874
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Esteban Ocon,8,2,937.929
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Sergio Pérez,8,3,937.512
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Guanyu Zhou,8,2,937.849
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Valtteri Bottas,8,2,937.594
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Logan Sargeant,8,3,938.017
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Kevin Magnussen,8,2,940.228
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Logan Sargeant,36,4,19.018
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Nyck de Vries,45,2,18.08
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Valtteri Bottas,53,3,19.825
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Oscar Piastri,54,2,19.442
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Guanyu Zhou,54,3,21.881
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Yuki Tsunoda,54,2,18.258
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Max Verstappen,55,2,867.756
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Lewis Hamilton,55,2,871.67
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Fernando Alonso,55,2,874.306
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Valtteri Bottas,54,4,739.342
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Carlos Sainz,55,3,874.924
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Pierre Gasly,55,2,875.21
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Lance Stroll,55,2,875.053
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Sergio Pérez,55,4,876.462
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Logan Sargeant,54,5,732.022
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Lando Norris,55,2,881.064
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Nico Hülkenberg,55,2,880.712
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Nyck de Vries,54,3,726.783
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Esteban Ocon,55,3,879.804
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Oscar Piastri,55,3,864.653
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Guanyu Zhou,55,4,841.565
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Yuki Tsunoda,55,3,841.82
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Valtteri Bottas,55,5,76.634
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Logan Sargeant,55,6,74.2
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Nyck de Vries,55,4,73.234
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Max Verstappen,57,3,1856.502
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Lewis Hamilton,57,3,1859.435
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Carlos Sainz,57,4,1861.554
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Nico Hülkenberg,57,3,1869.055
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Yuki Tsunoda,57,4,1871.209
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Lando Norris,57,3,1864.087
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Oscar Piastri,57,4,1866.226
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Guanyu Zhou,57,5,1864.998
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Valtteri Bottas,57,6,1867.182
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Sergio Pérez,57,5,1853.568
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Fernando Alonso,57,3,1845.073
2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,Lance Stroll,57,3,1845.925
2023,4,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,Pierre Gasly,5,1,20.235
2023,4,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,Valtteri Bottas,6,1,20.967
2023,4,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,Alexander Albon,7,1,21.103
2023,4,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,Yuki Tsunoda,8,1,20.497
2023,4,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,Oscar Piastri,8,1,20.902
2023,4,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,Logan Sargeant,8,1,21.015
2023,4,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,Lewis Hamilton,9,1,20.324
2023,4,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,Lando Norris,9,1,20.346
2023,4,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,Max Verstappen,10,1,20.707
2023,4,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,Kevin Magnussen,10,1,30.951
2023,4,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,Sergio Pérez,11,1,20.389
2023,4,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,Charles Leclerc,11,1,21.126
2023,4,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,Carlos Sainz,11,1,21.97
2023,4,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,Fernando Alonso,11,1,23.148
2023,4,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,George Russell,11,1,20.459
2023,4,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,Lance Stroll,11,1,23.161
2023,4,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,Guanyu Zhou,11,1,22.247
2023,4,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,Valtteri Bottas,12,2,22.354
2023,4,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,Pierre Gasly,23,2,21.169
2023,4,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,Valtteri Bottas,34,3,21.012
2023,4,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,George Russell,49,2,21.389
2023,4,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,Nico Hülkenberg,49,1,24.748
2023,4,Azerbaijan Grand Prix,Baku City Circuit,Azerbaijan,Esteban Ocon,50,1,20.367
2023,5,Miami Grand Prix,Miami International Autodrome,USA,Logan Sargeant,2,1,48.938
2023,5,Miami Grand Prix,Miami International Autodrome,USA,Lando Norris,4,1,24.09
2023,5,Miami Grand Prix,Miami International Autodrome,USA,Oscar Piastri,5,1,22.205
2023,5,Miami Grand Prix,Miami International Autodrome,USA,Kevin Magnussen,14,1,22.616
2023,5,Miami Grand Prix,Miami International Autodrome,USA,Pierre Gasly,15,1,22.417
2023,5,Miami Grand Prix,Miami International Autodrome,USA,Valtteri Bottas,15,1,23.158
2023,5,Miami Grand Prix,Miami International Autodrome,USA,Nyck de Vries,15,1,23.487
2023,5,Miami Grand Prix,Miami International Autodrome,USA,George Russell,17,1,22.335
2023,5,Miami Grand Prix,Miami International Autodrome,USA,Charles Leclerc,17,1,22.068
2023,5,Miami Grand Prix,Miami International Autodrome,USA,Carlos Sainz,18,1,22.278
2023,5,Miami Grand Prix,Miami International Autodrome,USA,Sergio Pérez,20,1,21.884
2023,5,Miami Grand Prix,Miami International Autodrome,USA,Alexander Albon,22,1,22.482
2023,5,Miami Grand Prix,Miami International Autodrome,USA,Fernando Alonso,24,1,22.631
2023,5,Miami Grand Prix,Miami International Autodrome,USA,Guanyu Zhou,31,1,22.796
2023,5,Miami Grand Prix,Miami International Autodrome,USA,Nico Hülkenberg,33,1,23.12
2023,5,Miami Grand Prix,Miami International Autodrome,USA,Yuki Tsunoda,36,1,22.39
2023,5,Miami Grand Prix,Miami International Autodrome,USA,Lewis Hamilton,37,1,22.15
2023,5,Miami Grand Prix,Miami International Autodrome,USA,Esteban Ocon,39,1,21.942
2023,5,Miami Grand Prix,Miami International Autodrome,USA,Lance Stroll,42,1,22.651
2023,5,Miami Grand Prix,Miami International Autodrome,USA,Max Verstappen,45,1,22.688
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Nico Hülkenberg,1,1,32.494
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Guanyu Zhou,1,1,26.141
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Sergio Pérez,1,1,24.887
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Alexander Albon,18,1,24.29
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Logan Sargeant,20,1,24.376
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Logan Sargeant,23,2,27.774
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Lewis Hamilton,31,1,24.594
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Esteban Ocon,32,1,25.833
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Carlos Sainz,33,1,24.252
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Sergio Pérez,34,2,32.749
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Charles Leclerc,44,1,24.192
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Pierre Gasly,47,1,23.902
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Lando Norris,50,1,24.663
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Valtteri Bottas,51,1,30.395
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Lance Stroll,51,1,24.656
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Guanyu Zhou,52,2,25.26
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Alexander Albon,52,2,26.99
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Yuki Tsunoda,53,1,33.706
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Logan Sargeant,52,3,25.946
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Fernando Alonso,54,1,24.414
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Nyck de Vries,53,1,24.539
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,George Russell,54,1,30.98
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Esteban Ocon,54,2,24.707
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Lewis Hamilton,54,2,26.685
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Pierre Gasly,54,2,29.949
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Sergio Pérez,53,3,24.217
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Max Verstappen,55,1,24.798
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Oscar Piastri,54,1,25.851
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Lando Norris,54,2,33.428
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Fernando Alonso,55,2,25.916
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Nico Hülkenberg,54,2,34.725
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Charles Leclerc,55,2,25.713
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Carlos Sainz,55,2,29.3
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Kevin Magnussen,56,1,51.052
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Sergio Pérez,57,4,29.337
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Nico Hülkenberg,59,3,25.672
2023,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Sergio Pérez,70,5,25.466
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Lando Norris,1,1,37.736
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Valtteri Bottas,5,1,23.691
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Nico Hülkenberg,8,1,22.298
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Guanyu Zhou,9,1,23.43
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Nyck de Vries,9,1,22.522
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Yuki Tsunoda,10,1,22.176
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Kevin Magnussen,10,1,22.124
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Esteban Ocon,13,1,22.112
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Lance Stroll,14,1,22.355
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Carlos Sainz,15,1,22.321
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Charles Leclerc,16,1,21.778
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Alexander Albon,16,1,23.319
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Oscar Piastri,17,1,22.37
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Logan Sargeant,17,1,22.583
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Fernando Alonso,19,1,22.558
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Pierre Gasly,19,1,23.388
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Lando Norris,22,2,22.85
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Lewis Hamilton,24,1,22.575
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Kevin Magnussen,24,2,24.8
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,George Russell,25,1,22.275
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Max Verstappen,26,1,22.241
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Nico Hülkenberg,26,2,23.257
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Sergio Pérez,27,1,21.775
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Lance Stroll,34,2,23.371
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Yuki Tsunoda,34,2,22.009
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Esteban Ocon,35,2,24.11
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Guanyu Zhou,36,2,22.889
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Logan Sargeant,36,2,23.827
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Alexander Albon,37,2,23.449
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Nyck de Vries,38,2,21.976
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Oscar Piastri,39,2,22.862
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Pierre Gasly,39,2,23.61
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Valtteri Bottas,39,2,24.097
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Carlos Sainz,41,2,22.375
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Charles Leclerc,41,2,23.003
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Kevin Magnussen,42,3,22.291
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Nico Hülkenberg,43,3,24.484
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Fernando Alonso,44,2,22.896
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,George Russell,45,2,22.054
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Lewis Hamilton,50,2,22.731
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Sergio Pérez,50,2,21.537
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Lando Norris,50,3,22.062
2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Max Verstappen,52,2,22.357
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Yuki Tsunoda,1,1,23.646
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Pierre Gasly,10,1,27.515
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Nico Hülkenberg,11,1,24.88
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Lance Stroll,11,1,23.711
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Nyck de Vries,11,1,24.96
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Max Verstappen,12,1,23.644
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Lewis Hamilton,12,1,24.339
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Fernando Alonso,12,1,24.031
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Esteban Ocon,12,1,24.402
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Oscar Piastri,12,1,24.828
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Lando Norris,12,1,25.862
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Alexander Albon,12,1,25.064
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Guanyu Zhou,12,1,24.161
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,George Russell,12,1,88.943
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Lance Stroll,27,2,23.839
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Nico Hülkenberg,31,2,24.2
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Guanyu Zhou,32,2,27.509
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Pierre Gasly,33,2,24.117
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Yuki Tsunoda,34,2,27.523
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Lando Norris,35,2,23.57
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Kevin Magnussen,35,1,24.909
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Esteban Ocon,36,2,23.698
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Valtteri Bottas,36,1,24.038
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Sergio Pérez,37,1,23.281
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Oscar Piastri,37,2,23.436
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Carlos Sainz,38,1,24.133
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Charles Leclerc,39,1,24.343
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Lewis Hamilton,40,2,23.749
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Fernando Alonso,41,2,23.928
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Max Verstappen,42,2,23.91
2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Nyck de Vries,50,2,23.786
